Gateway_2;45.48%;3.33%;254.9MiB / 7.473GiB;22;6.18kB / 836B;0B / 16.4kB;61;32
Gateway_1;35.17%;2.22%;169.6MiB / 7.473GiB;22;7.17kB / 836B;4.3MB / 16.4kB;61;32
Clients_Router_1;0.00%;0.02%;1.402MiB / 7.473GiB;2;16.2kB / 1.52kB;0B / 0B;61;32
Gateways_Router_1;0.00%;0.02%;1.504MiB / 7.473GiB;2;18.2kB / 1.52kB;0B / 0B;61;32
Server;0.00%;0.02%;1.508MiB / 7.473GiB;2;10.1kB / 876B;90.1kB / 0B;61;32
Client_2;0.00%;0.02%;1.508MiB / 7.473GiB;2;6.35kB / 876B;0B / 0B;68;30
Client_1;0.00%;0.02%;1.578MiB / 7.473GiB;2;6.97kB / 876B;0B / 0B;68;30
Gateway_2;39.00%;3.29%;251.9MiB / 7.473GiB;22;6.25kB / 836B;0B / 16.4kB;68;30
Gateway_1;38.31%;2.08%;159.2MiB / 7.473GiB;22;7.28kB / 836B;4.3MB / 16.4kB;68;30
Clients_Router_1;0.00%;0.02%;1.402MiB / 7.473GiB;2;16.3kB / 1.52kB;0B / 0B;68;30
Gateways_Router_1;0.00%;0.02%;1.504MiB / 7.473GiB;2;18.2kB / 1.52kB;0B / 0B;68;30
Server;0.00%;0.02%;1.508MiB / 7.473GiB;2;10.1kB / 876B;90.1kB / 0B;68;30
Client_2;0.00%;0.02%;1.508MiB / 7.473GiB;2;6.35kB / 876B;0B / 0B;76;33
Client_1;0.00%;0.02%;1.578MiB / 7.473GiB;2;6.97kB / 876B;0B / 0B;76;33
Gateway_2;31.79%;3.15%;240.9MiB / 7.473GiB;22;6.25kB / 836B;0B / 16.4kB;76;33
Gateway_1;30.13%;1.99%;152.5MiB / 7.473GiB;22;7.28kB / 836B;4.3MB / 16.4kB;76;33
Clients_Router_1;0.00%;0.02%;1.402MiB / 7.473GiB;2;16.3kB / 1.52kB;0B / 0B;76;33
Gateways_Router_1;0.00%;0.02%;1.504MiB / 7.473GiB;2;18.2kB / 1.52kB;0B / 0B;76;33
Server;0.00%;0.02%;1.508MiB / 7.473GiB;2;10.1kB / 876B;90.1kB / 0B;76;33
Client_2;0.00%;0.02%;1.508MiB / 7.473GiB;2;6.35kB / 876B;0B / 0B;84;27
Client_1;0.00%;0.02%;1.578MiB / 7.473GiB;2;6.97kB / 876B;0B / 0B;84;27
Gateway_2;38.08%;3.10%;237MiB / 7.473GiB;22;6.25kB / 836B;0B / 16.4kB;84;27
Gateway_1;44.71%;1.95%;149.4MiB / 7.473GiB;22;7.28kB / 836B;4.3MB / 16.4kB;84;27
Clients_Router_1;0.00%;0.02%;1.402MiB / 7.473GiB;2;16.3kB / 1.52kB;0B / 0B;84;27
Gateways_Router_1;0.00%;0.02%;1.504MiB / 7.473GiB;2;18.2kB / 1.52kB;0B / 0B;84;27
Server;0.00%;0.02%;1.508MiB / 7.473GiB;2;10.1kB / 876B;90.1kB / 0B;84;27
