Gateway_1;39.31%;2.92%;223.3MiB / 7.473GiB;48;16.9MB / 4.54kB;44.5MB / 16.4kB;238;31
Clients_Router_1;24.88%;0.46%;35.57MiB / 7.473GiB;20;34.5MB / 33.3MB;0B / 0B;238;31
Gateways_Router_1;24.95%;0.47%;35.78MiB / 7.473GiB;20;34.2MB / 33.8MB;8.19kB / 0B;238;31
Server;24.37%;0.82%;62.78MiB / 7.473GiB;20;33.4MB / 17.5MB;39.6MB / 4.1kB;238;31
Client_1;21.04%;0.43%;33.2MiB / 7.473GiB;17;17.2MB / 1.36kB;90.1kB / 0B;246;31
Gateway_1;39.31%;2.92%;223.1MiB / 7.473GiB;48;17.4MB / 4.54kB;44.5MB / 16.4kB;246;31
Clients_Router_1;25.84%;0.47%;35.67MiB / 7.473GiB;20;35.7MB / 34.5MB;0B / 0B;246;31
Gateways_Router_1;25.46%;0.47%;35.81MiB / 7.473GiB;20;35.4MB / 35MB;8.19kB / 0B;246;31
Server;25.03%;0.82%;62.81MiB / 7.473GiB;20;34.8MB / 18.2MB;39.6MB / 4.1kB;246;31
Client_1;20.38%;0.43%;33.2MiB / 7.473GiB;17;17.8MB / 1.36kB;90.1kB / 0B;254;31
Gateway_1;38.89%;2.92%;223.4MiB / 7.473GiB;48;18.1MB / 4.54kB;44.5MB / 16.4kB;254;31
Clients_Router_1;25.28%;0.47%;36.06MiB / 7.473GiB;20;36.7MB / 35.5MB;0B / 0B;254;31
Gateways_Router_1;24.43%;0.47%;35.9MiB / 7.473GiB;20;36.5MB / 36.3MB;8.19kB / 0B;254;31
Server;22.87%;0.82%;62.84MiB / 7.473GiB;20;35.9MB / 18.7MB;39.6MB / 4.1kB;254;31
Client_1;21.09%;0.43%;33.2MiB / 7.473GiB;17;18.4MB / 1.36kB;90.1kB / 0B;262;31
Gateway_1;39.97%;2.92%;223.5MiB / 7.473GiB;48;18.8MB / 4.54kB;44.5MB / 16.4kB;262;31
Clients_Router_1;25.17%;0.47%;35.65MiB / 7.473GiB;20;38MB / 36.8MB;0B / 0B;262;31
Gateways_Router_1;25.02%;0.47%;35.86MiB / 7.473GiB;20;37.6MB / 37.3MB;8.19kB / 0B;262;31
Server;24.51%;0.82%;62.86MiB / 7.473GiB;20;37.2MB / 19.3MB;39.6MB / 4.1kB;262;31
Client_1;20.90%;0.43%;33.2MiB / 7.473GiB;17;19MB / 1.36kB;90.1kB / 0B;269;32
Gateway_1;40.15%;2.92%;223.4MiB / 7.473GiB;48;19.4MB / 4.54kB;44.5MB / 16.4kB;269;32
Clients_Router_1;24.12%;0.47%;35.68MiB / 7.473GiB;20;39.2MB / 38MB;0B / 0B;269;32
Gateways_Router_1;24.66%;0.47%;35.89MiB / 7.473GiB;20;38.9MB / 38.7MB;8.19kB / 0B;269;32
Server;23.86%;0.82%;62.98MiB / 7.473GiB;20;38.2MB / 19.8MB;39.6MB / 4.1kB;269;32
Client_1;20.76%;0.48%;37.02MiB / 7.473GiB;17;19.6MB / 2.33kB;90.1kB / 0B;277;34
Gateway_1;42.47%;2.92%;223.6MiB / 7.473GiB;48;20MB / 4.95kB;44.5MB / 16.4kB;277;34
Clients_Router_1;25.66%;0.47%;35.7MiB / 7.473GiB;20;40.4MB / 39.2MB;0B / 0B;277;34
Gateways_Router_1;25.29%;0.47%;35.93MiB / 7.473GiB;20;40.1MB / 39.9MB;8.19kB / 0B;277;34
Server;23.35%;0.82%;62.91MiB / 7.473GiB;20;39.4MB / 20.3MB;39.6MB / 4.1kB;277;34
Client_1;21.90%;0.48%;37.02MiB / 7.473GiB;17;20.2MB / 2.74kB;90.1kB / 0B;285;32
Gateway_1;47.20%;2.92%;223.7MiB / 7.473GiB;48;20.6MB / 5.31kB;44.5MB / 16.4kB;285;32
Clients_Router_1;26.47%;0.47%;35.74MiB / 7.473GiB;20;41.6MB / 40.4MB;0B / 0B;285;32
Gateways_Router_1;24.56%;0.47%;36.01MiB / 7.473GiB;20;41.2MB / 41.1MB;8.19kB / 0B;285;32
Server;25.71%;0.82%;62.92MiB / 7.473GiB;20;40.6MB / 20.9MB;39.6MB / 4.1kB;285;32
Client_1;21.14%;0.48%;37.02MiB / 7.473GiB;17;20.8MB / 2.74kB;90.1kB / 0B;293;30
Gateway_1;39.66%;2.93%;224MiB / 7.473GiB;48;21.2MB / 5.31kB;44.5MB / 16.4kB;293;30
Clients_Router_1;26.14%;0.47%;36.08MiB / 7.473GiB;20;42.7MB / 41.6MB;0B / 0B;293;30
Gateways_Router_1;26.00%;0.47%;36.04MiB / 7.473GiB;20;42.4MB / 42.4MB;8.19kB / 0B;293;30
Server;24.45%;0.82%;62.95MiB / 7.473GiB;20;41.8MB / 21.5MB;39.6MB / 4.1kB;293;30
Client_1;20.66%;0.48%;37.02MiB / 7.473GiB;17;21.4MB / 3.14kB;90.1kB / 0B;300;31
Gateway_1;39.42%;2.93%;223.9MiB / 7.473GiB;48;21.8MB / 5.51kB;44.5MB / 16.4kB;300;31
Clients_Router_1;24.85%;0.47%;35.79MiB / 7.473GiB;20;43.9MB / 42.9MB;0B / 0B;300;31
Gateways_Router_1;24.65%;0.47%;36.08MiB / 7.473GiB;20;43.6MB / 43.6MB;8.19kB / 0B;300;31
Server;24.17%;0.82%;63.08MiB / 7.473GiB;20;43.1MB / 22MB;39.6MB / 4.1kB;300;31
Client_1;21.11%;0.48%;37.02MiB / 7.473GiB;17;22MB / 3.55kB;90.1kB / 0B;308;31
